customer_id,customer_name,customer_segment,order_id,customer_id,order_date,shipping_city,shipping_state,shipping_region,shipping_country,shipping_postal_code,shipping_date,shipping_mode,order_details_id,order_id,product_id,quantity,order_discount,order_profits,order_profit_ratio,order_sales,product_id,product_name,product_category,product_subcategory,product_manufacturer,,
314,Guy Armstrong,Consumer,CA-2018-134194,314,2018-12-25 0:00,Dallas,Texas,Central,United States,75081,2019-01-01 0:00,Standard Class,6976,CA-2018-134194,1504,7,0.2,5,0.11,45,1504,Staple remover,Office Supplies,Supplies,Staple remover,,
211,David Smith,Corporate,CA-2018-134285,211,2018-12-07 0:00,San Antonio,Texas,Central,United States,78207,2018-12-12 0:00,Standard Class,6977,CA-2018-134285,326,3,0.2,1,0.35,4,326,Binder Clips by OIC,Office Supplies,Fasteners,OIC,,
211,David Smith,Corporate,CA-2018-134285,211,2018-12-07 0:00,San Antonio,Texas,Central,United States,78207,2018-12-12 0:00,Standard Class,6978,CA-2018-134285,1795,3,0.2,5,0.35,16,1795,Xerox 1995,Office Supplies,Paper,Xerox,,
732,Tamara Dahlen,Consumer,CA-2018-134306,732,2018-07-08 0:00,Lowell,Massachusetts,East,United States,1852,2018-07-12 0:00,Standard Class,6979,CA-2018-134306,332,3,0,3,0.41,8,332,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,Binney & Smith,,
732,Tamara Dahlen,Consumer,CA-2018-134306,732,2018-07-08 0:00,Lowell,Massachusetts,East,United States,1852,2018-07-12 0:00,Standard Class,6980,CA-2018-134306,324,2,0,4,0.32,13,324,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,Art,BIC,,
732,Tamara Dahlen,Consumer,CA-2018-134306,732,2018-07-08 0:00,Lowell,Massachusetts,East,United States,1852,2018-07-12 0:00,Standard Class,6981,CA-2018-134306,538,2,0,12,0.47,25,538,Easy-staple paper,Office Supplies,Paper,Easy-staple paper,,
191,Dan Reichenbach,Corporate,CA-2018-134404,191,2018-12-27 0:00,Newark,Ohio,East,United States,43055,2018-12-27 0:00,Same Day,6982,CA-2018-134404,323,4,0.2,4,0.28,13,323,BIC Brite Liner Highlighters,Office Supplies,Art,BIC,,
191,Dan Reichenbach,Corporate,CA-2018-134404,191,2018-12-27 0:00,Newark,Ohio,East,United States,43055,2018-12-27 0:00,Same Day,6983,CA-2018-134404,154,2,0.4,-36,-0.22,164,154,AT&T 1080 Corded phone,Technology,Phones,AT&T,,
299,Gene McClure,Consumer,CA-2018-134418,299,2018-09-15 0:00,Seattle,Washington,West,United States,98103,2018-09-20 0:00,Standard Class,6984,CA-2018-134418,323,3,0,5,0.42,12,323,BIC Brite Liner Highlighters,Office Supplies,Art,BIC,,
733,Tamara Manning,Consumer,CA-2018-134439,733,2018-09-18 0:00,Grand Island,Nebraska,Central,United States,68801,2018-09-23 0:00,Second Class,6985,CA-2018-134439,97,2,0,8,0.5,16,97,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Office Supplies,Paper,Adams,,
68,Barry Französisch,Corporate,CA-2018-134495,68,2018-04-01 0:00,Jacksonville,Florida,South,United States,32216,2018-04-04 0:00,Second Class,6986,CA-2018-134495,203,3,0.2,2,0.33,6,203,Avery 494,Office Supplies,Labels,Avery,,
68,Barry Französisch,Corporate,CA-2018-134495,68,2018-04-01 0:00,Jacksonville,Florida,South,United States,32216,2018-04-04 0:00,Second Class,6987,CA-2018-134495,1502,3,0.2,2,0.09,21,1502,Staple holder,Office Supplies,Appliances,Staple holder,,
68,Barry Französisch,Corporate,CA-2018-134495,68,2018-04-01 0:00,Jacksonville,Florida,South,United States,32216,2018-04-04 0:00,Second Class,6988,CA-2018-134495,1071,3,0.2,-6,-0.24,24,1071,Mediabridge Sport Armband iPhone 5s,Technology,Phones,Other,,
68,Barry Französisch,Corporate,CA-2018-134495,68,2018-04-01 0:00,Jacksonville,Florida,South,United States,32216,2018-04-04 0:00,Second Class,6989,CA-2018-134495,773,3,0.2,-19,-0.09,218,773,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,Global,,
759,Tom Boeckenhauer,Consumer,CA-2018-134565,759,2018-06-11 0:00,Seattle,Washington,West,United States,98103,2018-06-13 0:00,Second Class,6990,CA-2018-134565,55,6,0.2,7,0.36,18,55,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,Binders,Acco,,
759,Tom Boeckenhauer,Consumer,CA-2018-134565,759,2018-06-11 0:00,Seattle,Washington,West,United States,98103,2018-06-13 0:00,Second Class,6991,CA-2018-134565,1734,2,0,18,0.48,38,1734,Xerox 1939,Office Supplies,Paper,Xerox,,
759,Tom Boeckenhauer,Consumer,CA-2018-134565,759,2018-06-11 0:00,Seattle,Washington,West,United States,98103,2018-06-13 0:00,Second Class,6992,CA-2018-134565,284,2,0,1,0.01,103,284,"Belkin 19"" Vented Equipment Shelf, Black",Office Supplies,Storage,Belkin,,
759,Tom Boeckenhauer,Consumer,CA-2018-134565,759,2018-06-11 0:00,Seattle,Washington,West,United States,98103,2018-06-13 0:00,Second Class,6993,CA-2018-134565,1190,3,0,42,0.24,174,1190,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,O'Sullivan,,
759,Tom Boeckenhauer,Consumer,CA-2018-134565,759,2018-06-11 0:00,Seattle,Washington,West,United States,98103,2018-06-13 0:00,Second Class,6994,CA-2018-134565,434,5,0.2,130,0.34,386,434,Cisco Desktop Collaboration Experience DX650 IP Video Phone,Technology,Machines,Cisco,,
335,Hunter Lopez,Consumer,CA-2018-134607,335,2018-10-03 0:00,Rochester,New York,East,United States,14609,2018-10-08 0:00,Second Class,6995,CA-2018-134607,1667,2,0,6,0.26,23,1667,X-Rack File for Hanging Folders,Office Supplies,Storage,Other,,
575,Noel Staavos,Corporate,CA-2018-134635,575,2018-04-15 0:00,Los Angeles,California,West,United States,90049,2018-04-17 0:00,Second Class,6996,CA-2018-134635,1673,3,0,36,0.46,79,1673,Xerox 1883,Office Supplies,Paper,Xerox,,
130,Carol Adams,Corporate,CA-2018-134649,130,2018-01-26 0:00,Hoover,Alabama,South,United States,35244,2018-01-31 0:00,Second Class,6997,CA-2018-134649,263,2,0,3,0.48,7,263,Avery Poly Binder Pockets,Office Supplies,Binders,Avery,,
130,Carol Adams,Corporate,CA-2018-134649,130,2018-01-26 0:00,Hoover,Alabama,South,United States,35244,2018-01-31 0:00,Second Class,6998,CA-2018-134649,1125,7,0,4,0.27,15,1125,Newell 311,Office Supplies,Art,Newell,,
291,Fred McMath,Consumer,CA-2018-134796,291,2018-06-25 0:00,Bolingbrook,Illinois,Central,United States,60440,2018-07-01 0:00,Standard Class,6999,CA-2018-134796,733,2,0.2,17,0.11,148,733,Geemarc AmpliPOWER60,Technology,Phones,Other,,
506,Matt Connell,Corporate,CA-2018-134810,506,2018-05-09 0:00,Jacksonville,North Carolina,South,United States,28540,2018-05-10 0:00,First Class,7000,CA-2018-134810,1589,3,0.2,22,0.34,65,1589,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,Envelopes,Tyvek,,
506,Matt Connell,Corporate,CA-2018-134810,506,2018-05-09 0:00,Jacksonville,North Carolina,South,United States,28540,2018-05-10 0:00,First Class,7001,CA-2018-134810,792,3,0.2,26,0.13,207,792,Harbour Creations Steel Folding Chair,Furniture,Chairs,Other,,
258,Emily Ducich,Home Office,CA-2018-134838,258,2018-02-19 0:00,Los Angeles,California,West,United States,90045,2018-02-20 0:00,First Class,7002,CA-2018-134838,1135,3,0,3,0.27,13,1135,Newell 320,Office Supplies,Art,Newell,,
258,Emily Ducich,Home Office,CA-2018-134838,258,2018-02-19 0:00,Los Angeles,California,West,United States,90045,2018-02-20 0:00,First Class,7003,CA-2018-134838,1563,3,0,12,0.27,45,1563,Tensor Computer Mounted Lamp,Furniture,Furnishings,Tensor,,
694,Sharelle Roach,Home Office,CA-2018-134845,694,2018-04-17 0:00,Louisville,Colorado,West,United States,80027,2018-04-23 0:00,Standard Class,7004,CA-2018-134845,410,6,0.7,-7,-0.73,9,410,Cardinal Holdit Business Card Pockets,Office Supplies,Binders,Cardinal,,
694,Sharelle Roach,Home Office,CA-2018-134845,694,2018-04-17 0:00,Louisville,Colorado,West,United States,80027,2018-04-23 0:00,Standard Class,7005,CA-2018-134845,929,5,0.7,-9,-0.77,12,929,Insertable Tab Post Binder Dividers,Office Supplies,Binders,Other,,
694,Sharelle Roach,Home Office,CA-2018-134845,694,2018-04-17 0:00,Louisville,Colorado,West,United States,80027,2018-04-23 0:00,Standard Class,7006,CA-2018-134845,1830,4,0.2,7,0.35,21,1830,Xerox 225,Office Supplies,Paper,Xerox,,
694,Sharelle Roach,Home Office,CA-2018-134845,694,2018-04-17 0:00,Louisville,Colorado,West,United States,80027,2018-04-23 0:00,Standard Class,7007,CA-2018-134845,719,2,0.7,-16,-0.73,22,719,GBC VeloBinder Manual Binding System,Office Supplies,Binders,GBC,,
694,Sharelle Roach,Home Office,CA-2018-134845,694,2018-04-17 0:00,Louisville,Colorado,West,United States,80027,2018-04-23 0:00,Standard Class,7008,CA-2018-134845,988,5,0.7,-3400,-1.33,2550,988,Lexmark MX611dhe Monochrome Laser Printer,Technology,Machines,Other,,
734,Tamara Willingham,Home Office,CA-2018-134880,734,2018-10-27 0:00,Mesa,Arizona,West,United States,85204,2018-11-01 0:00,Standard Class,7009,CA-2018-134880,1672,1,0.2,16,0.36,45,1672,Xerox 1882,Office Supplies,Paper,Xerox,,
275,Eugene Moren,Home Office,CA-2018-134915,275,2018-11-12 0:00,Glendale,Arizona,West,United States,85301,2018-11-12 0:00,Same Day,7010,CA-2018-134915,478,2,0.2,1,0.09,8,478,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,Technology,Phones,Other,,
275,Eugene Moren,Home Office,CA-2018-134915,275,2018-11-12 0:00,Glendale,Arizona,West,United States,85301,2018-11-12 0:00,Same Day,7011,CA-2018-134915,1776,5,0.2,8,0.36,23,1776,Xerox 1978,Office Supplies,Paper,Xerox,,
275,Eugene Moren,Home Office,CA-2018-134915,275,2018-11-12 0:00,Glendale,Arizona,West,United States,85301,2018-11-12 0:00,Same Day,7012,CA-2018-134915,1080,4,0.2,13,0.31,42,1080,Memorex Micro Travel Drive 8 GB,Technology,Accessories,Memorex,,
275,Eugene Moren,Home Office,CA-2018-134915,275,2018-11-12 0:00,Glendale,Arizona,West,United States,85301,2018-11-12 0:00,Same Day,7013,CA-2018-134915,791,2,0.2,10,0.09,114,791,Harbour Creations 67200 Series Stacking Chairs,Furniture,Chairs,Other,,
275,Eugene Moren,Home Office,CA-2018-134915,275,2018-11-12 0:00,Glendale,Arizona,West,United States,85301,2018-11-12 0:00,Same Day,7014,CA-2018-134915,1549,2,0.2,-6,-0.05,114,1549,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",Furniture,Furnishings,Tenex,,
275,Eugene Moren,Home Office,CA-2018-134915,275,2018-11-12 0:00,Glendale,Arizona,West,United States,85301,2018-11-12 0:00,Same Day,7015,CA-2018-134915,1393,2,0.2,50,0.08,672,1393,Samsung Galaxy Mega 6.3,Technology,Phones,Samsung,,
246,Ed Braxton,Corporate,CA-2018-134978,246,2018-11-12 0:00,New York City,New York,East,United States,10024,2018-11-15 0:00,Second Class,7016,CA-2018-134978,242,5,0.2,5,0.34,16,242,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,Binders,Avery,,
49,Annie Thurman,Consumer,CA-2018-135034,49,2018-08-01 0:00,Chicago,Illinois,Central,United States,60653,2018-08-03 0:00,First Class,7017,CA-2018-135034,944,2,0.2,6,0.06,96,944,JBL Micro Wireless Portable Bluetooth Speaker,Technology,Phones,Other,,
117,Bruce Stewart,Consumer,CA-2018-135069,117,2018-04-10 0:00,Philadelphia,Pennsylvania,East,United States,19143,2018-04-14 0:00,Standard Class,7018,CA-2018-135069,997,3,0.2,6,0.18,37,997,"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings,Linden,,
117,Bruce Stewart,Consumer,CA-2018-135069,117,2018-04-10 0:00,Philadelphia,Pennsylvania,East,United States,19143,2018-04-14 0:00,Standard Class,7019,CA-2018-135069,1582,4,0.2,22,0.11,195,1582,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Office Supplies,Appliances,Tripp Lite,,
790,Yana Sorensen,Corporate,CA-2018-135076,790,2018-04-13 0:00,Hesperia,California,West,United States,92345,2018-04-17 0:00,Standard Class,7020,CA-2018-135076,773,6,0.2,-38,-0.09,437,773,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,Global,,
159,Christopher Schild,Home Office,CA-2018-135111,159,2018-12-28 0:00,Fargo,North Dakota,Central,United States,58103,2019-01-02 0:00,Standard Class,7021,CA-2018-135111,1508,1,0,1,0.35,2,1508,Staples in misc. colors,Office Supplies,Art,Staples in misc. colors,,
159,Christopher Schild,Home Office,CA-2018-135111,159,2018-12-28 0:00,Fargo,North Dakota,Central,United States,58103,2019-01-02 0:00,Standard Class,7022,CA-2018-135111,1645,5,0,13,0.49,26,1645,Wilson Jones Impact Binders,Office Supplies,Binders,Wilson Jones,,
719,Stuart Calhoun,Consumer,CA-2018-135167,719,2018-06-15 0:00,Los Angeles,California,West,United States,90036,2018-06-20 0:00,Standard Class,7023,CA-2018-135167,522,1,0,2,0.41,4,522,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Art,Dixon,,
120,Bryan Spruell,Home Office,CA-2018-135279,120,2018-04-09 0:00,New York City,New York,East,United States,10011,2018-04-11 0:00,First Class,7024,CA-2018-135279,243,3,0,4,0.49,9,243,Avery File Folder Labels,Office Supplies,Labels,Avery,,
120,Bryan Spruell,Home Office,CA-2018-135279,120,2018-04-09 0:00,New York City,New York,East,United States,10011,2018-04-11 0:00,First Class,7025,CA-2018-135279,455,2,0,5,0.49,10,455,Color-Coded Legal Exhibit Labels,Office Supplies,Labels,Other,,
120,Bryan Spruell,Home Office,CA-2018-135279,120,2018-04-09 0:00,New York City,New York,East,United States,10011,2018-04-11 0:00,First Class,7026,CA-2018-135279,1816,2,0,6,0.48,13,1816,Xerox 212,Office Supplies,Paper,Xerox,,
120,Bryan Spruell,Home Office,CA-2018-135279,120,2018-04-09 0:00,New York City,New York,East,United States,10011,2018-04-11 0:00,First Class,7027,CA-2018-135279,376,3,0,10,0.27,36,376,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,Art,Bulldog,,
120,Bryan Spruell,Home Office,CA-2018-135279,120,2018-04-09 0:00,New York City,New York,East,United States,10011,2018-04-11 0:00,First Class,7028,CA-2018-135279,464,4,0,92,0.48,192,464,Computer Printout Paper with Letter-Trim Fine Perforations,Office Supplies,Paper,Other,,
120,Bryan Spruell,Home Office,CA-2018-135279,120,2018-04-09 0:00,New York City,New York,East,United States,10011,2018-04-11 0:00,First Class,7029,CA-2018-135279,1202,3,0,0,0,502,1202,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Office Supplies,Storage,Office Impressions,,
482,Lynn Smith,Consumer,CA-2018-135307,482,2018-11-26 0:00,Gladstone,Missouri,Central,United States,64118,2018-11-27 0:00,First Class,7030,CA-2018-135307,1404,2,0,12,0.32,38,1404,SanDisk Cruzer 32 GB USB Flash Drive,Technology,Accessories,SanDisk,,
482,Lynn Smith,Consumer,CA-2018-135307,482,2018-11-26 0:00,Gladstone,Missouri,Central,United States,64118,2018-11-27 0:00,First Class,7031,CA-2018-135307,627,3,0,40,0.32,126,627,Executive Impressions Supervisor Wall Clock,Furniture,Furnishings,Executive Impressions,,
73,Bart Pistole,Corporate,CA-2018-135377,73,2018-12-13 0:00,New York City,New York,East,United States,10024,2018-12-18 0:00,Standard Class,7032,CA-2018-135377,379,3,0.2,7,0.02,288,379,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,Bush,,
116,Bruce Geld,Consumer,CA-2018-135419,116,2018-11-03 0:00,Bakersfield,California,West,United States,93309,2018-11-09 0:00,Standard Class,7033,CA-2018-135419,1386,4,0.2,36,0.08,486,1386,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Furniture,Tables,SAFCO,,
114,Brosina Hoffman,Consumer,CA-2018-135587,114,2018-12-07 0:00,Hattiesburg,Mississippi,South,United States,39401,2018-12-12 0:00,Standard Class,7034,CA-2018-135587,1080,4,0,23,0.45,52,1080,Memorex Micro Travel Drive 8 GB,Technology,Accessories,Memorex,,
114,Brosina Hoffman,Consumer,CA-2018-135587,114,2018-12-07 0:00,Hattiesburg,Mississippi,South,United States,39401,2018-12-12 0:00,Standard Class,7035,CA-2018-135587,612,4,0,90,0.28,321,612,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",Office Supplies,Appliances,Eureka,,
44,Anna Chung,Consumer,CA-2018-135650,44,2018-03-23 0:00,Huntsville,Texas,Central,United States,77340,2018-03-27 0:00,Standard Class,7036,CA-2018-135650,648,2,0.2,-32,-0.23,144,648,Fellowes Officeware Wire Shelving,Office Supplies,Storage,Fellowes,,
186,Cynthia Voltz,Corporate,CA-2018-135692,186,2018-04-27 0:00,Fort Worth,Texas,Central,United States,76106,2018-05-01 0:00,Standard Class,7037,CA-2018-135692,233,4,0.2,12,0.35,33,233,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,Labels,Avery,,
186,Cynthia Voltz,Corporate,CA-2018-135692,186,2018-04-27 0:00,Fort Worth,Texas,Central,United States,76106,2018-05-01 0:00,Standard Class,7038,CA-2018-135692,1427,4,0.32,-42,-0.19,220,1427,Sauder Barrister Bookcases,Furniture,Bookcases,Sauder,,
295,Gary McGarr,Consumer,CA-2018-135783,295,2018-04-22 0:00,San Francisco,California,West,United States,94122,2018-04-24 0:00,First Class,7039,CA-2018-135783,591,2,0,6,0.34,18,591,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Furniture,Furnishings,Eldon,,
398,Joseph Holt,Consumer,CA-2018-135860,398,2018-12-01 0:00,Saginaw,Michigan,Central,United States,48601,2018-12-07 0:00,Standard Class,7040,CA-2018-135860,242,4,0,7,0.47,16,242,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,Binders,Avery,,
398,Joseph Holt,Consumer,CA-2018-135860,398,2018-12-01 0:00,Saginaw,Michigan,Central,United States,48601,2018-12-07 0:00,Standard Class,7041,CA-2018-135860,111,9,0,16,0.31,52,111,"Advantus Push Pins, Aluminum Head",Office Supplies,Fasteners,Advantus,,
398,Joseph Holt,Consumer,CA-2018-135860,398,2018-12-01 0:00,Saginaw,Michigan,Central,United States,48601,2018-12-07 0:00,Standard Class,7042,CA-2018-135860,1555,4,0,6,0.07,84,1555,"Tennsco Lockers, Gray",Office Supplies,Storage,Tennsco,,
398,Joseph Holt,Consumer,CA-2018-135860,398,2018-12-01 0:00,Saginaw,Michigan,Central,United States,48601,2018-12-07 0:00,Standard Class,7043,CA-2018-135860,776,1,0,4,0.04,92,776,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,Storage,Gould Plastics,,
398,Joseph Holt,Consumer,CA-2018-135860,398,2018-12-01 0:00,Saginaw,Michigan,Central,United States,48601,2018-12-07 0:00,Standard Class,7044,CA-2018-135860,1248,2,0,36,0.27,132,1248,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Technology,Phones,Panasonic,,
347,Jane Waco,Corporate,CA-2018-135909,347,2018-10-13 0:00,Sacramento,California,West,United States,95823,2018-10-20 0:00,Standard Class,7045,CA-2018-135909,139,2,0.2,-8,-0.25,32,139,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,Technology,Phones,Anker,,
347,Jane Waco,Corporate,CA-2018-135909,347,2018-10-13 0:00,Sacramento,California,West,United States,95823,2018-10-20 0:00,Standard Class,7046,CA-2018-135909,1021,6,0,40,0.19,210,1021,Logitech Media Keyboard K200,Technology,Accessories,Logitech,,
347,Jane Waco,Corporate,CA-2018-135909,347,2018-10-13 0:00,Sacramento,California,West,United States,95823,2018-10-20 0:00,Standard Class,7047,CA-2018-135909,651,5,0.2,1906,0.38,5084,651,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,Binders,Fellowes,,
424,Katherine Murray,Home Office,CA-2018-135937,424,2018-02-20 0:00,Gilbert,Arizona,West,United States,85234,2018-02-27 0:00,Standard Class,7048,CA-2018-135937,981,5,0.2,4,0.36,11,981,Letter or Legal Size Expandable Poly String Tie Envelopes,Office Supplies,Envelopes,Other,,
424,Katherine Murray,Home Office,CA-2018-135937,424,2018-02-20 0:00,Gilbert,Arizona,West,United States,85234,2018-02-27 0:00,Standard Class,7049,CA-2018-135937,1097,1,0.2,5,0.15,32,1097,Microsoft Wireless Mobile Mouse 4000,Technology,Accessories,Microsoft,,
424,Katherine Murray,Home Office,CA-2018-135937,424,2018-02-20 0:00,Gilbert,Arizona,West,United States,85234,2018-02-27 0:00,Standard Class,7050,CA-2018-135937,636,2,0.2,-6,-0.13,51,636,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,Fellowes,,
424,Katherine Murray,Home Office,CA-2018-135937,424,2018-02-20 0:00,Gilbert,Arizona,West,United States,85234,2018-02-27 0:00,Standard Class,7051,CA-2018-135937,875,2,0.2,16,0.24,69,875,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Furniture,Furnishings,Howard Miller,,
424,Katherine Murray,Home Office,CA-2018-135937,424,2018-02-20 0:00,Gilbert,Arizona,West,United States,85234,2018-02-27 0:00,Standard Class,7052,CA-2018-135937,1577,3,0.2,25,0.08,334,1577,Toshiba IPT2010-SD IP Telephone,Technology,Phones,Other,,
424,Katherine Murray,Home Office,CA-2018-135937,424,2018-02-20 0:00,Gilbert,Arizona,West,United States,85234,2018-02-27 0:00,Standard Class,7053,CA-2018-135937,964,9,0.5,-186,-0.48,387,964,KI Adjustable-Height Table,Furniture,Tables,KI,,
695,Shaun Chance,Corporate,CA-2018-136000,695,2018-09-22 0:00,New York City,New York,East,United States,10009,2018-09-25 0:00,Second Class,7054,CA-2018-136000,698,3,0.2,15,0.36,40,698,GBC Poly Designer Binding Covers,Office Supplies,Binders,GBC,,
41,Ann Chong,Corporate,CA-2018-136007,41,2018-02-23 0:00,Seattle,Washington,West,United States,98115,2018-03-02 0:00,Standard Class,7055,CA-2018-136007,120,5,0,0,0.04,8,120,Alliance Rubber Bands,Office Supplies,Fasteners,Alliance,,
41,Ann Chong,Corporate,CA-2018-136007,41,2018-02-23 0:00,Seattle,Washington,West,United States,98115,2018-03-02 0:00,Standard Class,7056,CA-2018-136007,931,5,0.2,25,0.35,72,931,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Technology,Phones,Other,,
675,Saphhira Shifley,Corporate,CA-2018-136063,675,2018-12-15 0:00,Oak Park,Illinois,Central,United States,60302,2018-12-19 0:00,Standard Class,7057,CA-2018-136063,1120,7,0.2,1,0.1,10,1120,Newell 307,Office Supplies,Art,Newell,,
415,Karen Bern,Corporate,CA-2018-136238,415,2018-12-26 0:00,Odessa,Texas,Central,United States,79762,2019-01-01 0:00,Standard Class,7058,CA-2018-136238,1756,3,0.2,6,0.35,16,1756,Xerox 1959,Office Supplies,Paper,Xerox,,
548,Mitch Willingham,Corporate,CA-2018-136308,548,2018-11-16 0:00,San Francisco,California,West,United States,94122,2018-11-16 0:00,Same Day,7059,CA-2018-136308,275,3,0.2,216,0.11,1920,275,Bady BDG101FRU Card Printer,Technology,Machines,Other,,
300,George Ashbrook,Consumer,CA-2018-136350,300,2018-06-24 0:00,New York City,New York,East,United States,10011,2018-06-26 0:00,Second Class,7060,CA-2018-136350,746,2,0.1,33,0.19,173,746,Global Deluxe Office Fabric Chairs,Furniture,Chairs,Global,,
300,George Ashbrook,Consumer,CA-2018-136350,300,2018-06-24 0:00,New York City,New York,East,United States,10011,2018-06-26 0:00,Second Class,7061,CA-2018-136350,509,3,0,50,0.18,277,509,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings,Deflect-o,,
496,Mark Hamilton,Consumer,CA-2018-136364,496,2018-07-13 0:00,Philadelphia,Pennsylvania,East,United States,19140,2018-07-17 0:00,Second Class,7062,CA-2018-136364,442,1,0.4,-7,-0.18,40,442,Cisco SPA508G,Technology,Phones,Cisco,,
496,Mark Hamilton,Consumer,CA-2018-136364,496,2018-07-13 0:00,Philadelphia,Pennsylvania,East,United States,19140,2018-07-17 0:00,Second Class,7063,CA-2018-136364,1183,9,0.2,19,0.21,91,1183,Nu-Dell Executive Frame,Furniture,Furnishings,Nu-Dell,,
6,Adam Shillingsburg,Consumer,CA-2018-136448,6,2018-09-16 0:00,Philadelphia,Pennsylvania,East,United States,19143,2018-09-18 0:00,First Class,7064,CA-2018-136448,327,2,0.7,-3,-0.8,3,327,Binder Posts,Office Supplies,Binders,Other,,
6,Adam Shillingsburg,Consumer,CA-2018-136448,6,2018-09-16 0:00,Philadelphia,Pennsylvania,East,United States,19143,2018-09-18 0:00,First Class,7065,CA-2018-136448,568,3,0.2,2,0.1,23,568,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Furniture,Furnishings,Eldon,,
6,Adam Shillingsburg,Consumer,CA-2018-136448,6,2018-09-16 0:00,Philadelphia,Pennsylvania,East,United States,19143,2018-09-18 0:00,First Class,7066,CA-2018-136448,1000,2,0.2,14,0.3,48,1000,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,Logitech,,
6,Adam Shillingsburg,Consumer,CA-2018-136448,6,2018-09-16 0:00,Philadelphia,Pennsylvania,East,United States,19143,2018-09-18 0:00,First Class,7067,CA-2018-136448,1025,3,0.2,20,0.28,72,1025,Logitech Trackman Marble Mouse,Technology,Accessories,Logitech,,
6,Adam Shillingsburg,Consumer,CA-2018-136448,6,2018-09-16 0:00,Philadelphia,Pennsylvania,East,United States,19143,2018-09-18 0:00,First Class,7068,CA-2018-136448,687,2,0.7,-413,-0.77,538,687,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,GBC,,
655,Roy Französisch,Consumer,CA-2018-136497,655,2018-04-16 0:00,Columbus,Ohio,East,United States,43229,2018-04-20 0:00,Standard Class,7069,CA-2018-136497,1489,5,0.7,-10,-0.73,14,1489,SpineVue Locking Slant-D Ring Binders by Cardinal,Office Supplies,Binders,Other,,
500,Mary Zewe,Corporate,CA-2018-136511,500,2018-03-23 0:00,New York City,New York,East,United States,10011,2018-03-25 0:00,Second Class,7070,CA-2018-136511,1308,3,0,17,0.05,348,1308,Premier Electric Letter Opener,Office Supplies,Supplies,Premier,,
310,Greg Hansen,Consumer,CA-2018-136539,310,2018-12-28 0:00,Round Rock,Texas,Central,United States,78664,2019-01-01 0:00,Standard Class,7071,CA-2018-136539,1499,2,0.2,3,0.1,27,1499,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,Art,Stanley,,
310,Greg Hansen,Consumer,CA-2018-136539,310,2018-12-28 0:00,Round Rock,Texas,Central,United States,78664,2019-01-01 0:00,Standard Class,7072,CA-2018-136539,391,2,0.32,-12,-0.15,79,391,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,Bush,,
756,Todd Boyes,Corporate,CA-2018-136609,756,2018-08-06 0:00,Cedar Hill,Texas,Central,United States,75104,2018-08-11 0:00,Standard Class,7073,CA-2018-136609,13,3,0.2,40,0.35,115,13,14-7/8 x 11 Blue Bar Computer Printout Paper,Office Supplies,Paper,Other,,
